PoleId,ParkingSpaceId,Region,Region_tc,Region_sc,District,District_tc,District_sc,SubDistrict,SubDistrict_tc,SubDistrict_sc,Street,Street_tc,Street_sc,SectionOfStreet,SectionOfStreet_tc,SectionOfStreet_sc,Latitude,Longitude,VehicleType,LPP,OperatingPeriod,TimeUnit,PaymentUnit
4560,4560B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,OBSERVATORY ROAD,天文臺道,天文台道,Observatory Road,天文臺道,天文台道,22.301316,114.1749464,A,120,D,15,2
4563,4563A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,AUSTIN AVENUE,柯士甸路,柯士甸路,Austin Road,柯士甸道,柯士甸道,22.3017375,114.1759536,A,30,D,15,2
4563,4563B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,AUSTIN AVENUE,柯士甸路,柯士甸路,Austin Road,柯士甸道,柯士甸道,22.3017188,114.1759975,A,30,D,15,2
4564,4564A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,AUSTIN AVENUE,柯士甸路,柯士甸路,Austin Road,柯士甸道,柯士甸道,22.3017799,114.1758463,A,30,D,15,2
4564,4564B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,AUSTIN AVENUE,柯士甸路,柯士甸路,Austin Road,柯士甸道,柯士甸道,22.3017601,114.1758936,A,30,D,15,2
4565,4565A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,Austin Avenue,柯士甸路,柯士甸路,Austin Road,柯士甸道,柯士甸道,22.3018242,114.175743,A,30,D,15,2
4565,4565B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,Austin Avenue,柯士甸路,柯士甸路,Austin Road,柯士甸道,柯士甸道,22.3018038,114.1757923,A,30,D,15,2
4566,4566A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,Austin Avenue,柯士甸路,柯士甸路,Austin Road,柯士甸道,柯士甸道,22.3009098,114.1747135,A,30,D,15,2
4566,4566B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,Austin Avenue,柯士甸路,柯士甸路,Austin Road,柯士甸道,柯士甸道,22.300929,114.1747666,A,30,D,15,2
4567,4567A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,Austin Avenue,柯士甸路,柯士甸路,Austin Road,柯士甸道,柯士甸道,22.3009601,114.1748295,A,120,D,15,2
4567,4567B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,Austin Avenue,柯士甸路,柯士甸路,Austin Road,柯士甸道,柯士甸道,22.3009868,114.1748751,A,120,D,15,2
4568,4568A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,AUSTIN AVENUE,柯士甸路,柯士甸路,Austin Road,柯士甸道,柯士甸道,22.3010178,114.1748047,A,120,D,15,2
4572,4572B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,AUSTIN AVENUE,柯士甸路,柯士甸路,Austin Road,柯士甸道,柯士甸道,22.3028729,114.1750818,A,30,D,15,2
4573,4573A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,AUSTIN AVENUE,柯士甸路,柯士甸路,Austin Road,柯士甸道,柯士甸道,22.3029269,114.175021,A,30,D,15,2
4573,4573B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,AUSTIN AVENUE,柯士甸路,柯士甸路,Austin Road,柯士甸道,柯士甸道,22.302965,114.1749771,A,30,D,15,2
4574,4574A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,AUSTIN AVENUE,柯士甸路,柯士甸路,Austin Road,柯士甸道,柯士甸道,22.30301,114.1749203,A,30,D,15,2
4574,4574B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,AUSTIN AVENUE,柯士甸路,柯士甸路,Austin Road,柯士甸道,柯士甸道,22.3030426,114.1748718,A,30,D,15,2
460,460B,Hong Kong,香港島,香港岛,Southern,南區,南区,South Horizons East,海怡東,海怡东,LEE KING STREET,利景街,利景街,Lee Nam Road,利南道,利南道,22.23834186,114.1534268,A,120,H,15,2
461,461A,Hong Kong,香港島,香港岛,Southern,南區,南区,South Horizons East,海怡東,海怡东,LEE KING STREET,利景街,利景街,Lee Nam Road,利南道,利南道,22.23830697,114.1533791,A,120,H,15,2
461,461B,Hong Kong,香港島,香港岛,Southern,南區,南区,South Horizons East,海怡東,海怡东,LEE KING STREET,利景街,利景街,Lee Nam Road,利南道,利南道,22.23828403,114.1533427,A,120,H,15,2
462,462A,Hong Kong,香港島,香港岛,Southern,南區,南区,South Horizons East,海怡東,海怡东,LEE KING STREET,利景街,利景街,Lee Nam Road,利南道,利南道,22.23824961,114.1532929,A,120,H,15,2
462,462B,Hong Kong,香港島,香港岛,Southern,南區,南区,South Horizons East,海怡東,海怡东,LEE KING STREET,利景街,利景街,Lee Nam Road,利南道,利南道,22.23822284,114.1532539,A,120,H,15,2
4620,4620A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,CHATHAM COURT,漆咸圍,漆咸围,Chatham Road,漆咸道,漆咸道,22.30184959,114.1758118,A,120,D,15,2
4620,4620B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,CHATHAM COURT,漆咸圍,漆咸围,Chatham Road,漆咸道,漆咸道,22.3018687,114.1757643,A,120,D,15,2
4621,4621A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,CHATHAM COURT,漆咸圍,漆咸围,Chatham Road,漆咸道,漆咸道,22.30180778,114.1759138,A,120,D,15,2
4621,4621B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,CHATHAM COURT,漆咸圍,漆咸围,Chatham Road,漆咸道,漆咸道,22.30182629,114.1758689,A,120,D,15,2
4622,4622A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,CHATHAM COURT,漆咸圍,漆咸围,Chatham Road,漆咸道,漆咸道,22.30176656,114.1760159,A,120,D,15,2
4622,4622B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,CHATHAM COURT,漆咸圍,漆咸围,Chatham Road,漆咸道,漆咸道,22.30178448,114.175971,A,120,D,15,2
4623,4623A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,CHATHAM COURT,漆咸圍,漆咸围,Chatham Road,漆咸道,漆咸道,22.30172415,114.1761154,A,120,D,15,2
4623,4623B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,CHATHAM COURT,漆咸圍,漆咸围,Chatham Road,漆咸道,漆咸道,22.30174147,114.1760737,A,120,D,15,2
4624,4624A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,CHATHAM COURT,漆咸圍,漆咸围,Chatham Road,漆咸道,漆咸道,22.30168353,114.1762181,A,120,D,15,2
4624,4624B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,CHATHAM COURT,漆咸圍,漆咸围,Chatham Road,漆咸道,漆咸道,22.30170026,114.1761764,A,120,D,15,2
463,463A,Hong Kong,香港島,香港岛,Southern,南區,南区,South Horizons East,海怡東,海怡东,LEE KING STREET,利景街,利景街,Lee Nam Road,利南道,利南道,22.23818891,114.153203,A,120,H,15,2
463,463B,Hong Kong,香港島,香港岛,Southern,南區,南区,South Horizons East,海怡東,海怡东,LEE KING STREET,利景街,利景街,Lee Nam Road,利南道,利南道,22.23816405,114.1531646,A,120,H,15,2
4636,4636A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,HILLWOOD ROAD,山林道,山林道,Pine Tree Hill Road,松山道,松山道,22.302658,114.1722467,A,120,D,15,2
4636,4636B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,HILLWOOD ROAD,山林道,山林道,Pine Tree Hill Road,松山道,松山道,22.3026596,114.1722883,A,120,D,15,2
4637,4637A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,HILLWOOD ROAD,山林道,山林道,Pine Tree Hill Road,松山道,松山道,22.3026695,114.1724693,A,120,D,15,2
4637,4637B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,HILLWOOD ROAD,山林道,山林道,Pine Tree Hill Road,松山道,松山道,22.302675,114.1725196,A,120,D,15,2
4638,4638A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,HILLWOOD ROAD,山林道,山林道,Pine Tree Hill Road,松山道,松山道,22.3026788,114.1725871,A,120,D,15,2
4638,4638B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,HILLWOOD ROAD,山林道,山林道,Pine Tree Hill Road,松山道,松山道,22.3026822,114.1726287,A,120,D,15,2
4639,4639A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,HILLWOOD ROAD,山林道,山林道,Pine Tree Hill Road,松山道,松山道,22.3026835,114.1726954,A,120,D,15,2
4639,4639B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,HILLWOOD ROAD,山林道,山林道,Pine Tree Hill Road,松山道,松山道,22.3026872,114.1727429,A,120,D,15,2
464,464A,Hong Kong,香港島,香港岛,Southern,南區,南区,South Horizons East,海怡東,海怡东,LEE KING STREET,利景街,利景街,Lee Nam Road,利南道,利南道,22.23813107,114.1531158,A,120,H,15,2
464,464B,Hong Kong,香港島,香港岛,Southern,南區,南区,South Horizons East,海怡東,海怡东,LEE KING STREET,利景街,利景街,Lee Nam Road,利南道,利南道,22.23810431,114.1530768,A,120,H,15,2
4640,4640A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,HILLWOOD ROAD,山林道,山林道,Pine Tree Hill Road,松山道,松山道,22.302691,114.1728045,A,120,D,15,2
4640,4640B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,HILLWOOD ROAD,山林道,山林道,Pine Tree Hill Road,松山道,松山道,22.3026921,114.1728393,A,120,D,15,2
4641,4641A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,HILLWOOD ROAD,山林道,山林道,Pine Tree Hill Road,松山道,松山道,22.3027011,114.1729634,A,120,D,15,2
4641,4641B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,HILLWOOD ROAD,山林道,山林道,Pine Tree Hill Road,松山道,松山道,22.302703,114.1730113,A,120,D,15,2
4642,4642A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,HILLWOOD ROAD,山林道,山林道,Pine Tree Hill Road,松山道,松山道,22.3027068,114.1730777,A,120,D,15,2
4642,4642B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,HILLWOOD ROAD,山林道,山林道,Pine Tree Hill Road,松山道,松山道,22.3027112,114.1731202,A,120,D,15,2
4643,4643A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,HILLWOOD ROAD,山林道,山林道,Pine Tree Hill Road,松山道,松山道,22.3027155,114.1731899,A,120,D,15,2
4643,4643B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,HILLWOOD ROAD,山林道,山林道,Pine Tree Hill Road,松山道,松山道,22.3027184,114.1732334,A,120,D,15,2
4644,4644A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,HILLWOOD ROAD,山林道,山林道,Pine Tree Hill Road,松山道,松山道,22.3027239,114.173301,A,120,D,15,2
4644,4644B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,HILLWOOD ROAD,山林道,山林道,Pine Tree Hill Road,松山道,松山道,22.3027251,114.1733481,A,120,D,15,2
4646,4646B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,HILLWOOD ROAD,山林道,山林道,Pine Tree Hill Road,松山道,松山道,22.3026676,114.1724123,A,120,D,15,2
4647,4647A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,HILLWOOD ROAD,山林道,山林道,Pine Tree Hill Road,松山道,松山道,22.3027398,114.1735817,A,120,D,15,2
4647,4647B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,HILLWOOD ROAD,山林道,山林道,Pine Tree Hill Road,松山道,松山道,22.3027429,114.1736398,A,120,D,15,2
4648,4648A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,HILLWOOD ROAD,山林道,山林道,Pine Tree Hill Road,松山道,松山道,22.3027492,114.1737305,A,120,D,15,2
4648,4648B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,HILLWOOD ROAD,山林道,山林道,Pine Tree Hill Road,松山道,松山道,22.3027518,114.173783,A,120,D,15,2
4649,4649A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,HILLWOOD ROAD,山林道,山林道,Pine Tree Hill Road,松山道,松山道,22.3027562,114.1738656,A,120,D,15,2
4649,4649B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,HILLWOOD ROAD,山林道,山林道,Pine Tree Hill Road,松山道,松山道,22.3027591,114.1739087,A,120,D,15,2
465,465A,Hong Kong,香港島,香港岛,Southern,南區,南区,South Horizons East,海怡東,海怡东,LEE KING STREET,利景街,利景街,Lee Nam Road,利南道,利南道,22.2380761,114.1530326,A,120,H,15,2
465,465B,Hong Kong,香港島,香港岛,Southern,南區,南区,South Horizons East,海怡東,海怡东,LEE KING STREET,利景街,利景街,Lee Nam Road,利南道,利南道,22.23804743,114.15299,A,120,H,15,2
4650,4650A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,HILLWOOD ROAD,山林道,山林道,Pine Tree Hill Road,松山道,松山道,22.3027629,114.1739816,A,120,D,15,2
4650,4650B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,HILLWOOD ROAD,山林道,山林道,Pine Tree Hill Road,松山道,松山道,22.3027659,114.174033,A,120,D,15,2
4651,4651A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,HILLWOOD ROAD,山林道,山林道,Pine Tree Hill Road,松山道,松山道,22.3027717,114.1741261,A,120,D,15,2
4651,4651B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,HILLWOOD ROAD,山林道,山林道,Pine Tree Hill Road,松山道,松山道,22.3027737,114.1741752,A,120,D,15,2
4652,4652B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,HILLWOOD ROAD,山林道,山林道,Pine Tree Hill Road,松山道,松山道,22.3027801,114.1742593,A,120,D,15,2
4653,4653A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,HILLWOOD ROAD,山林道,山林道,Pine Tree Hill Road,松山道,松山道,22.302785,114.1743338,A,120,D,15,2
4653,4653B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,HILLWOOD ROAD,山林道,山林道,Pine Tree Hill Road,松山道,松山道,22.3027867,114.1743885,A,120,D,15,2
466,466A,Hong Kong,香港島,香港岛,Southern,南區,南区,South Horizons East,海怡東,海怡东,LEE KING STREET,利景街,利景街,Lee Nam Road,利南道,利南道,22.23801445,114.1529418,A,120,H,15,2
4660,4660A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Jordan West,佐敦西,佐敦西,YAN CHEUNG ROAD,欣翔道,欣翔道,Yan Cheung Road Car Park,油麻地停車場大廈,油麻地停车场大厦,22.309002,114.164585,C,120,Q,15,2
4661,4661A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Jordan West,佐敦西,佐敦西,YAN CHEUNG ROAD,欣翔道,欣翔道,Yan Cheung Road Car Park,油麻地停車場大廈,油麻地停车场大厦,22.3089282,114.1646035,C,120,Q,15,2
4661,4661B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Jordan West,佐敦西,佐敦西,YAN CHEUNG ROAD,欣翔道,欣翔道,Yan Cheung Road Car Park,油麻地停車場大廈,油麻地停车场大厦,22.3089674,114.1645939,C,120,Q,15,2
4662,4662A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Jordan West,佐敦西,佐敦西,YAN CHEUNG ROAD,欣翔道,欣翔道,Yan Cheung Road Car Park,油麻地停車場大廈,油麻地停车场大厦,22.3088527,114.1646262,C,120,Q,15,2
4662,4662B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Jordan West,佐敦西,佐敦西,YAN CHEUNG ROAD,欣翔道,欣翔道,Yan Cheung Road Car Park,油麻地停車場大廈,油麻地停车场大厦,22.3088929,114.1646138,C,120,Q,15,2
4663,4663A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Jordan West,佐敦西,佐敦西,YAN CHEUNG ROAD,欣翔道,欣翔道,Yan Cheung Road Car Park,油麻地停車場大廈,油麻地停车场大厦,22.3087758,114.1646454,C,120,Q,15,2
4663,4663B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Jordan West,佐敦西,佐敦西,YAN CHEUNG ROAD,欣翔道,欣翔道,Yan Cheung Road Car Park,油麻地停車場大廈,油麻地停车场大厦,22.3088165,114.1646351,C,120,Q,15,2
4664,4664A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Jordan West,佐敦西,佐敦西,YAN CHEUNG ROAD,欣翔道,欣翔道,Yan Cheung Road Car Park,油麻地停車場大廈,油麻地停车场大厦,22.3086973,114.1646694,C,120,Q,15,2
4664,4664B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Jordan West,佐敦西,佐敦西,YAN CHEUNG ROAD,欣翔道,欣翔道,Yan Cheung Road Car Park,油麻地停車場大廈,油麻地停车场大厦,22.3087357,114.1646571,C,120,Q,15,2
4665,4665A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Jordan West,佐敦西,佐敦西,YAN CHEUNG ROAD,欣翔道,欣翔道,Yan Cheung Road Car Park,油麻地停車場大廈,油麻地停车场大厦,22.3086198,114.1646947,C,120,Q,15,2
4665,4665B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Jordan West,佐敦西,佐敦西,YAN CHEUNG ROAD,欣翔道,欣翔道,Yan Cheung Road Car Park,油麻地停車場大廈,油麻地停车场大厦,22.3086573,114.1646837,C,120,Q,15,2
4666,4666A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Jordan West,佐敦西,佐敦西,YAN CHEUNG ROAD,欣翔道,欣翔道,Yan Cheung Road Car Park,油麻地停車場大廈,油麻地停车场大厦,22.3085422,114.16472,C,120,Q,15,2
4666,4666B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Jordan West,佐敦西,佐敦西,YAN CHEUNG ROAD,欣翔道,欣翔道,Yan Cheung Road Car Park,油麻地停車場大廈,油麻地停车场大厦,22.3085808,114.1647077,C,120,Q,15,2
4667,4667A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Jordan West,佐敦西,佐敦西,YAN CHEUNG ROAD,欣翔道,欣翔道,Yan Cheung Road Car Park,油麻地停車場大廈,油麻地停车场大厦,22.3084644,114.16475,C,120,Q,15,2
4667,4667B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Jordan West,佐敦西,佐敦西,YAN CHEUNG ROAD,欣翔道,欣翔道,Yan Cheung Road Car Park,油麻地停車場大廈,油麻地停车场大厦,22.3084999,114.164735,C,120,Q,15,2
4668,4668A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Jordan West,佐敦西,佐敦西,YAN CHEUNG ROAD,欣翔道,欣翔道,Yan Cheung Road Car Park,油麻地停車場大廈,油麻地停车场大厦,22.308421,114.1646997,C,120,Q,15,2
4668,4668B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Jordan West,佐敦西,佐敦西,YAN CHEUNG ROAD,欣翔道,欣翔道,Yan Cheung Road Car Park,油麻地停車場大廈,油麻地停车场大厦,22.3083801,114.1647131,C,120,Q,15,2
4669,4669A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Jordan West,佐敦西,佐敦西,YAN CHEUNG ROAD,欣翔道,欣翔道,Yan Cheung Road Car Park,油麻地停車場大廈,油麻地停车场大厦,22.3085295,114.164662,C,120,Q,15,2
4669,4669B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Jordan West,佐敦西,佐敦西,YAN CHEUNG ROAD,欣翔道,欣翔道,Yan Cheung Road Car Park,油麻地停車場大廈,油麻地停车场大厦,22.308492,114.1646758,C,120,Q,15,2
467,467A,Hong Kong,香港島,香港岛,Southern,南區,南区,South Horizons East,海怡東,海怡东,Lee Lok Road,利樂街,利乐街,Lee Nam Road,利南道,利南道,22.2377151,114.1535228,G,120,H,15,2
467,467B,Hong Kong,香港島,香港岛,Southern,南區,南区,South Horizons East,海怡東,海怡东,Lee Lok Road,利樂街,利乐街,Lee Nam Road,利南道,利南道,22.2378006,114.153649,G,120,H,15,2
4670,4670A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Jordan West,佐敦西,佐敦西,YAN CHEUNG ROAD,欣翔道,欣翔道,Yan Cheung Road Car Park,油麻地停車場大廈,油麻地停车场大厦,22.3086309,114.1646186,C,120,Q,15,2
4670,4670B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Jordan West,佐敦西,佐敦西,YAN CHEUNG ROAD,欣翔道,欣翔道,Yan Cheung Road Car Park,油麻地停車場大廈,油麻地停车场大厦,22.3085947,114.1646348,C,120,Q,15,2
4671,4671A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Jordan West,佐敦西,佐敦西,YAN CHEUNG ROAD,欣翔道,欣翔道,Yan Cheung Road Car Park,油麻地停車場大廈,油麻地停车场大厦,22.3087245,114.1645862,C,120,Q,15,2
4671,4671B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Jordan West,佐敦西,佐敦西,YAN CHEUNG ROAD,欣翔道,欣翔道,Yan Cheung Road Car Park,油麻地停車場大廈,油麻地停车场大厦,22.3086881,114.1646009,C,120,Q,15,2
